topic_id,title,clean_title,forum_url,author,tags,release_id,release_title,vn_id,vn_title,released,platforms,languages,engine,script_format_hint,release_url,vn_url,external_url,match_confidence,source_catalog_date
54664,this was for you. [NaNoRenO2019][FREE][Watercress],this was for you.,https://lemmasoft.renai.us/forums/viewtopic.php?t=54664,TheForeverLoneWolf,NaNoRenO2019; FREE; Watercress,r63051,this was for you.,v25591,this was for you.,2019-04-01,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r63051,https://vndb.org/v25591,https://watercress.itch.io/this-was-for-you,exact_title_unique_vn,2026-07-13
54656,Humanitas [Dark Fantasy] [Free],Humanitas,https://lemmasoft.renai.us/forums/viewtopic.php?t=54656,No Fate Productions,Dark Fantasy; Free,r140642,Humanitas,v58825,Humanitas,2019-04-03,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r140642,https://vndb.org/v58825,https://no-fate-productions.itch.io/humanitas,exact_title_unique_vn,2026-07-13
54531,(Don't) Open Your Eyes [NaNoRenO2019][Horror][Short][Free],(Don't) Open Your Eyes,https://lemmasoft.renai.us/forums/viewtopic.php?t=54531,Via01,NaNoRenO2019; Horror; Short; Free,r63212,(Don't) Open Your Eyes,v25643,(Don't) Open Your Eyes,2019-03-29,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r63212,https://vndb.org/v25643,https://via01.itch.io/dont-open-your-eyes,exact_title_unique_vn,2026-07-13
51593,"Lake of Voices [Free][Horror, Tragedy, Dark Fantasy][GxB/G]",Lake of Voices,https://lemmasoft.renai.us/forums/viewtopic.php?t=51593,Goblin Market,Free; Horror; Tragedy; Dark Fantasy; GxB; G,r55428,Lake of Voices,v22480,Lake of Voices,2018-08-28,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r55428,https://vndb.org/v22480,https://gbpatch.itch.io/lake-of-voices,exact_title_unique_vn,2026-07-13
50697,"The final day of Spring [Kinetic, Free] [Fantasy] [EN/ES]",The final day of Spring,https://lemmasoft.renai.us/forums/viewtopic.php?t=50697,HFSaber,Kinetic; Free; Fantasy; EN; ES,r57688,The final day of Spring,v23328,The Final Day of Spring,2018-06-27,win; lin; mac,en,,unknown,https://vndb.org/r57688,https://vndb.org/v23328,https://chihirchan.itch.io/the-final-day-of-spring,exact_title_unique_vn,2026-07-13
53566,Funeral [Free][Horror][Existential][Metaphysical][Short],Funeral,https://lemmasoft.renai.us/forums/viewtopic.php?t=53566,incommunicado,Free; Horror; Existential; Metaphysical; Short,r61872,Funeral,v25196,Funeral,2019-01-27,win; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r61872,https://vndb.org/v25196,https://cruxgamestudios.itch.io/funeral,exact_title_unique_vn,2026-07-13
52930,Hand of Horzasha [Mystery][Fantasy][Courtroom Drama][Relationship Building][Monsters][Anthro][Free],Hand of Horzasha,https://lemmasoft.renai.us/forums/viewtopic.php?t=52930,Nova Alamak,Mystery; Fantasy; Courtroom Drama; Relationship Building; Monsters; Anthro; Free,r61973,Hand of Horzasha,v25230,Hand of Horzasha,2018-12-17,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r61973,https://vndb.org/v25230,https://shinyvacation.itch.io/hand-of-horzasha,exact_title_unique_vn,2026-07-13
52521,Saute Sugoi[Visual Novel][Comedy][Free],Saute Sugoi,https://lemmasoft.renai.us/forums/viewtopic.php?t=52521,Alia,Visual Novel; Comedy; Free,r67435,Saute Sugoi,v26932,Saute Sugoi,2018-11-12,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r67435,https://vndb.org/v26932,https://kakkoiikrew.itch.io/saute-sugoi,exact_title_unique_vn,2026-07-13
51798,"The Bare Escape [Fantasy, Romance, Comedy][GxB][GxG][Free]",The Bare Escape,https://lemmasoft.renai.us/forums/viewtopic.php?t=51798,Vagrant-Muffin,Fantasy; Romance; Comedy; GxB; GxG; Free,r62440,The Bare Escape,v23630,The Bare Escape,2018-09-13,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r62440,https://vndb.org/v23630,https://vagrant-muffin.itch.io/the-bare-escape,exact_title_unique_vn,2026-07-13
43155,Culinary Kakkoii [Visual Novel][Comedy][Free],Culinary Kakkoii,https://lemmasoft.renai.us/forums/viewtopic.php?t=43155,GissyEva,Visual Novel; Comedy; Free,r67434,Culinary Kakkoii,v26931,Culinary Kakkoii,2018-11-12,win; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r67434,https://vndb.org/v26931,https://kakkoiikrew.itch.io/culinary-kakkoii,exact_title_unique_vn,2026-07-13
52514,When Aster Falls [Free] [Yuri] [LGBT+] [Maximum Monster Month],When Aster Falls,https://lemmasoft.renai.us/forums/viewtopic.php?t=52514,timepatches,Free; Yuri; LGBT+; Maximum Monster Month,r60565,When Aster Falls,v24667,When Aster Falls,2018-11-11,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r60565,https://vndb.org/v24667,https://sad-ghost-studios.itch.io/when-aster-falls,exact_title_unique_vn,2026-07-13
52248,Fallstreak [Fantasy][Psychological][Free],Fallstreak,https://lemmasoft.renai.us/forums/viewtopic.php?t=52248,vana,Fantasy; Psychological; Free,r60256,Fallstreak,v24559,Fallstreak,2018-10-19,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r60256,https://vndb.org/v24559,https://centicerise.itch.io/fallstreak,exact_title_unique_vn,2026-07-13
52219,Crossed Paths:Connected Worlds ~At First Sight~ [Yuri / Free],Crossed Paths:Connected Worlds ~At First Sight~,https://lemmasoft.renai.us/forums/viewtopic.php?t=52219,Mikomi,Yuri; Free,r60566,Crossed Paths:Connected Worlds ~At First Sight~,v17109,Crossed Paths:Connected Worlds,2018-10-16,win; lin; mac; and,en,,unknown,https://vndb.org/r60566,https://vndb.org/v17109,https://crystalgameworks.itch.io/crossworlds,exact_title_unique_vn,2026-07-13
52018,Jellyfish Season [Kinetic][Steam][Free][Eng & Rus],Jellyfish Season,https://lemmasoft.renai.us/forums/viewtopic.php?t=52018,Kombinat,Kinetic; Steam; Free; Eng & Rus,r59030,Jellyfish Season,v24021,Sezon meduz,2018-08-23,win; lin,en; ru,Ren'Py,.rpy/.rpyc,https://vndb.org/r59030,https://vndb.org/v24021,https://kombinat.itch.io/jellyfish-season,exact_title_unique_vn,2026-07-13
51655,"The Telepathy Club and the Summer Festival [Free] [Otome, Romance, GxB] [Summer Novel Festival]",The Telepathy Club and the Summer Festival,https://lemmasoft.renai.us/forums/viewtopic.php?t=51655,December,Free; Otome; Romance; GxB; Summer Novel Festival,r59360,The Telepathy Club and the Summer Festival,v24169,The Telepathy Club and the Summer Festival,2018-08-30,win; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r59360,https://vndb.org/v24169,https://december.itch.io/summertelepathy,exact_title_unique_vn,2026-07-13
51219,Carmilla [Philosophy][Science][Shoujo Ai][Vampire][free],Carmilla,https://lemmasoft.renai.us/forums/viewtopic.php?t=51219,philip,Philosophy; Science; Shoujo Ai; Vampire; free,r58186,Carmilla,v23533,Carmilla,2018-07-24,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58186,https://vndb.org/v23533,https://visualgothic.itch.io/carmilla,exact_title_unique_vn,2026-07-13
51574,Astrum Dare [SciFi][Ludum Dare][Puzzle][Free],Astrum Dare,https://lemmasoft.renai.us/forums/viewtopic.php?t=51574,chiharuchi,SciFi; Ludum Dare; Puzzle; Free,r58679,Astrum Dare,v23810,Astrum Dare,2018-08-14,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58679,https://vndb.org/v23810,https://astralore.itch.io/astrum-dare,exact_title_unique_vn,2026-07-13
50384,Nova: Synthesis Creaturum [Fantasy|Romance|Comedy][FREE][GxB],Nova: Synthesis Creaturum,https://lemmasoft.renai.us/forums/viewtopic.php?t=50384,thestringsofgold,Fantasy; Romance; Comedy; FREE; GxB,r57395,Nova: Synthesis Creaturum,v17699,Nova: Synthesis Creaturum,2018-06-01,win; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r57395,https://vndb.org/v17699,https://nova-sc.itch.io/novascofficial,exact_title_unique_vn,2026-07-13
51423,Your Dry Delight [Free][BxB][1920s Historical][Comedy],Your Dry Delight,https://lemmasoft.renai.us/forums/viewtopic.php?t=51423,Dovahkitteh,Free; BxB; 1920s Historical; Comedy,r80810,Your Dry Delight,v23443,Your Dry Delight,2020-12-28,win; lin; mac,en; fr; ru; zh-Hans,Ren'Py,.rpy/.rpyc,https://vndb.org/r80810,https://vndb.org/v23443,https://argent-games.itch.io/your-dry-delight,exact_title_unique_vn,2026-07-13
51345,I Saw Him Today [Short / Free / Emotional] [Ludum Dare],I Saw Him Today,https://lemmasoft.renai.us/forums/viewtopic.php?t=51345,Mikomi,Short; Free; Emotional; Ludum Dare,r58592,I Saw Him Today,v23758,I Saw Him Today,2018-08-11,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58592,https://vndb.org/v23758,https://crystalgameworks.itch.io/i-saw-him-today,exact_title_unique_vn,2026-07-13
51293,Raven Curse [Free] [Fantasy],Raven Curse,https://lemmasoft.renai.us/forums/viewtopic.php?t=51293,Kaichou,Free; Fantasy,r62861,Raven Curse,v23674,Raven Curse,2019-03-24,win; lin; mac; and,de; en; ru,Ren'Py,.rpy/.rpyc,https://vndb.org/r62861,https://vndb.org/v23674,https://massimow.itch.io/raven-curse,exact_title_unique_vn,2026-07-13
50143,Hermes & Gry: A Crooked Plan [Free] [Fantasy / Dark Humor / Adventure],Hermes & Gry: A Crooked Plan,https://lemmasoft.renai.us/forums/viewtopic.php?t=50143,JBShields,Free; Fantasy; Dark Humor; Adventure,r58091,Hermes & Gry: A Crooked Plan,v23488,Hermes & Gry: A Crooked Plan,2018-05-17,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58091,https://vndb.org/v23488,https://helloleo.itch.io/hermes-gry-a-crooked-plan,exact_title_unique_vn,2026-07-13
51040,Strawberry Daiquiri [BxB][Game Jam][itch.io][Free],Strawberry Daiquiri,https://lemmasoft.renai.us/forums/viewtopic.php?t=51040,Zelan,BxB; Game Jam; itch.io; Free,r57785,Strawberry Daiquiri,v23358,Strawberry Daiquiri,2018-07-21,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r57785,https://vndb.org/v23358,https://bishounenp.itch.io/strawberry-daiquiri,exact_title_unique_vn,2026-07-13
49164,"reset/you [NaNoRenO 2018, yuri, complete, free]",reset/you,https://lemmasoft.renai.us/forums/viewtopic.php?t=49164,IronForPistons,NaNoRenO 2018; yuri; complete; free,r56656,reset/you,v22915,reset/you,2018-04-02,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r56656,https://vndb.org/v22915,https://supercircuit.itch.io/reset-you,exact_title_unique_vn,2026-07-13
50787,Love Furever - Free Dog Dating Sim,Love Furever,https://lemmasoft.renai.us/forums/viewtopic.php?t=50787,Mutive,,r58506,Love Furever,v23719,Love Furever,2018-07-05,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58506,https://vndb.org/v23719,https://mutive.itch.io/love-furever,exact_title_unique_vn,2026-07-13
43438,BLACK [Free][Eerie][Horror?][Late NaNo17][18+],BLACK,https://lemmasoft.renai.us/forums/viewtopic.php?t=43438,TheDeepBlueSea,Free; Eerie; Horror?; Late NaNo17; 18+,r62536,Black v3.1.1,v21630,Black,2019-03-01,win; lin; mac,de; en; es; fr; ru; zh-Hans,Ren'Py,.rpy/.rpyc,https://vndb.org/r62536,https://vndb.org/v21630,https://schivafrecce.itch.io/black,exact_title_unique_vn,2026-07-13
50057,"[ANDROID UPDATE] Vincit, a faceless rest [Free] [Short, Experimental, Friendship] [FR, ENG]","Vincit, a faceless rest",https://lemmasoft.renai.us/forums/viewtopic.php?t=50057,Nighten,ANDROID UPDATE; Free; Short; Experimental; Friendship; FR; ENG,r58478,Vincit - A faceless rest,v23694,Vincit,2018-04-30,win; lin; mac; and,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58478,https://vndb.org/v23694,https://nighten.itch.io/vincit,exact_title_unique_vn,2026-07-13
2724,"Fatal Hearts (GxB/G, now free)",Fatal Hearts,https://lemmasoft.renai.us/forums/viewtopic.php?t=2724,papillon,,r60286,Fatal Hearts,v1594,Fatal Hearts,2017-10-22,win,en,GameMaker,unknown,https://vndb.org/r60286,https://vndb.org/v1594,https://hanakogames.itch.io/fatal-hearts,exact_title_unique_vn,2026-07-13
50493,The Summerlands [Free][Pastel Jam 2018][Drama],The Summerlands,https://lemmasoft.renai.us/forums/viewtopic.php?t=50493,giddygirlgamer,Free; Pastel Jam 2018; Drama,r59042,The Summerlands,v24028,The Summerlands,2018-06-03,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r59042,https://vndb.org/v24028,https://burgerbunn.itch.io/the-summerlands,exact_title_unique_vn,2026-07-13
49842,YOU LEFT ME. [Free][Horror/Humor/Surreal][Ludum Dare],YOU LEFT ME.,https://lemmasoft.renai.us/forums/viewtopic.php?t=49842,CatPalismia,Free; Horror; Humor; Surreal; Ludum Dare,r56655,YOU LEFT ME.,v22914,YOU LEFT ME.,2018-04-24,win; lin; mac,en,Unity,unknown,https://vndb.org/r56655,https://vndb.org/v22914,https://zephyo.itch.io/you-left-me,exact_title_unique_vn,2026-07-13
50353,"Thrust into Love- A Mara Dating Game [Satire, Comedy, GXB, BxG, Short, Free]",Thrust into Love- A Mara Dating Game,https://lemmasoft.renai.us/forums/viewtopic.php?t=50353,iamwhatonearth,Satire; Comedy; GXB; BxG; Short; Free,r59060,Thrust into Love - A Mara Dating Game,v24043,Thrust into Love - A Mara Dating Game,2018-05-30,win; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r59060,https://vndb.org/v24043,https://iamwhatonearth.itch.io/thrust-into-love-a-mara-dating-game,exact_title_unique_vn,2026-07-13
49815,As Vast as the Sea [Ludum Dare] [Free | Short | Yuri | GxG],As Vast as the Sea,https://lemmasoft.renai.us/forums/viewtopic.php?t=49815,Zelan,Ludum Dare; Free; Short; Yuri; GxG,r56641,As Vast as the Sea,v22907,As Vast as the Sea,2018-04-23,win; lin; mac; and,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r56641,https://vndb.org/v22907,https://crystalgameworks.itch.io/as-vast-as-the-sea,exact_title_unique_vn,2026-07-13
44411,The Only One Girl { First Quarter } [Voiced][GxB][Free][+Survey],The Only One Girl { First Quarter },https://lemmasoft.renai.us/forums/viewtopic.php?t=44411,Kokoro Hane,Voiced; GxB; Free; +Survey,r55205,The Only One Girl - First Quarter,v22393,The Only One Girl,2017-04-12,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r55205,https://vndb.org/v22393,https://tofu-sheets-visual.itch.io/the-only-one-girl,exact_title_unique_vn,2026-07-13
49825,Bisexual Speed Dating! [Free | Comedy | Romance],Bisexual Speed Dating!,https://lemmasoft.renai.us/forums/viewtopic.php?t=49825,giddygirlgamer,Free; Comedy; Romance,r59043,Bisexual Speed Dating,v24029,Bisexual Speed Dating,2018-04-24,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r59043,https://vndb.org/v24029,https://burgerbunn.itch.io/bisexual-dating-simulator,exact_title_unique_vn,2026-07-13
33513,Magical Otoge Ciel [GxB] [Fantasy] [Free],Magical Otoge Ciel,https://lemmasoft.renai.us/forums/viewtopic.php?t=33513,pumpkin spike,GxB; Fantasy; Free,r47712,Magical Otoge Ciel,v18113,Magical Otoge Ciel,2016-08-25,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r47712,https://vndb.org/v18113,https://batensan.itch.io/magical-otoge-ciel,exact_title_unique_vn,2026-07-13
46423,"DREAM SAVIOR GAKUEN - ReDraw [Out Now!, BxB, GxB, Drama, Mystic, Free]",DREAM SAVIOR GAKUEN,https://lemmasoft.renai.us/forums/viewtopic.php?t=46423,illuminate001,Out Now!; BxB; GxB; Drama; Mystic; Free,r54248,Dream Savior Gakuen - ReDraw,v22069,Dream Savior Gakuen - ReDraw,2017-11-10,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r54248,https://vndb.org/v22069,https://soulsoftea.itch.io/dsg-redraw,exact_title_unique_vn,2026-07-13
47452,Lorsqu'un sillement de suie peint les murs [free] [french] [introspection] [cyberpunk],Lorsqu'un sillement de suie peint les murs,https://lemmasoft.renai.us/forums/viewtopic.php?t=47452,Koinaiji,free; french; introspection; cyberpunk,r55149,Lorsqu'un sillement de suie peint les murs,v22368,Lorsqu'un Sillement de Suie Peint les Murs,2018-01-08,win,fr,,unknown,https://vndb.org/r55149,https://vndb.org/v22368,https://koinaiji.itch.io/lorsque,exact_title_unique_vn,2026-07-13
47907,Lovely Anemone [Ace Jam Game] [Yuri] [Free],Lovely Anemone,https://lemmasoft.renai.us/forums/viewtopic.php?t=47907,Zelan,Ace Jam Game; Yuri; Free,r55555,Lovely Anemone,v22518,Lovely Anemone,2018-01-29,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r55555,https://vndb.org/v22518,https://lusciousspiritstudios.itch.io/lovely-anemone,exact_title_unique_vn,2026-07-13
47727,Ezarel's Creepy Halloween Stories [Fan Novel][Unofficial spin-off][Short][Free],Ezarel's Creepy Halloween Stories,https://lemmasoft.renai.us/forums/viewtopic.php?t=47727,team_spieluhr,Fan Novel; Unofficial spin-off; Short; Free,r56908,Ezarel's creepy Halloween stories,v22440,Zhutkie istorii Ezarelja na Hellouin,2018-01-19,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r56908,https://vndb.org/v22440,https://spieluhr-games.itch.io/ezarels-creepy-halloween-stories,exact_title_unique_vn,2026-07-13
47386,Don't Leave [Free][Short],Don't Leave,https://lemmasoft.renai.us/forums/viewtopic.php?t=47386,LightAndDark,Free; Short,r141010,Don't Leave,v59014,Don't Leave,2018-01-03,win,en,TyranoScript,unknown,https://vndb.org/r141010,https://vndb.org/v59014,https://ozonikki.itch.io/dont-leave,exact_title_unique_vn,2026-07-13
47335,"Six Days of Snow [BxG-ish, free]",Six Days of Snow,https://lemmasoft.renai.us/forums/viewtopic.php?t=47335,philip,BxG-ish; free,r116767,Six Days of Snow,v21480,Six Days of Snow,2023-12-16,win; lin; mac,en; uk; zh-Hans,Ren'Py,.rpy/.rpyc,https://vndb.org/r116767,https://vndb.org/v21480,https://ebihime.itch.io/snow,exact_title_unique_vn,2026-07-13
46218,The Witch in the Forest [GxG] [Slice of Life / Kemonomimi / Fantasy] [Free],The Witch in the Forest,https://lemmasoft.renai.us/forums/viewtopic.php?t=46218,Mikomi,GxG; Slice of Life; Kemonomimi; Fantasy; Free,r66584,The Witch in the Forest v1.4,v23763,The Witch in the Forest,2018-02-11,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r66584,https://vndb.org/v23763,https://crystalgameworks.itch.io/the-witch-in-the-forest,exact_title_unique_vn,2026-07-13
45331,Battle Live! School of Idols [Free] [LGBT],Battle Live! School of Idols,https://lemmasoft.renai.us/forums/viewtopic.php?t=45331,solarProtag,Free; LGBT,r58688,Battle Live! School of Idols,v23818,Battle Live! School of Idols,2017-08-07,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58688,https://vndb.org/v23818,https://solarprotagonist.itch.io/battle-live,exact_title_unique_vn,2026-07-13
45720,I woke up next to you again. [Romance / Psychological Horror][Free],I woke up next to you again.,https://lemmasoft.renai.us/forums/viewtopic.php?t=45720,zephyo,Romance; Psychological Horror; Free,r53507,I woke up next to you again.,v21830,I woke up next to you again.,2017-09-10,win; lin; mac,en,Unity,unknown,https://vndb.org/r53507,https://vndb.org/v21830,https://zephyo.itch.io/i-woke-up,exact_title_unique_vn,2026-07-13
45345,Birch Sapling [Free][Friendship],Birch Sapling,https://lemmasoft.renai.us/forums/viewtopic.php?t=45345,Zelan,Free; Friendship,r59119,Birch Sapling,v24075,Birch Sapling,2017-08-15,win; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r59119,https://vndb.org/v24075,https://koimarina.itch.io/birch-sapling,exact_title_unique_vn,2026-07-13
43732,Disencounters [BxG][Free],Disencounters,https://lemmasoft.renai.us/forums/viewtopic.php?t=43732,charliesan763,BxG; Free,r52671,Disencounters,v21551,Disencounters,2017-07-08,win; lin; mac,en; es; it,Ren'Py,.rpy/.rpyc,https://vndb.org/r52671,https://vndb.org/v21551,https://primatedogma.itch.io/disencounters,exact_title_unique_vn,2026-07-13
45152,Cycle [Free] [Mystery] [BxB?],Cycle,https://lemmasoft.renai.us/forums/viewtopic.php?t=45152,Noekony,Free; Mystery; BxB?,r141134,Cycle,v59055,Cycle,2017-07-31,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r141134,https://vndb.org/v59055,https://sunrise-man.itch.io/cycle,exact_title_unique_vn,2026-07-13
44869,"Asagao Academy: Normal Boots Club [GxB, Comedy, Free]",Asagao Academy: Normal Boots Club,https://lemmasoft.renai.us/forums/viewtopic.php?t=44869,Cheratomo,GxB; Comedy; Free,r45966,Asagao Academy: Normal Boots Club,v19304,Asagao Academy: Normal Boots Club,2016-04-21,win; lin; mac,en,,unknown,https://vndb.org/r45966,https://vndb.org/v19304,https://illusseed.itch.io/asagao-academy-normal-boots-club,exact_title_unique_vn,2026-07-13
44813,"By Proxy [Sci-fi, Horror] [Free]",By Proxy,https://lemmasoft.renai.us/forums/viewtopic.php?t=44813,schivafrecce,Sci-fi; Horror; Free,r141172,By Proxy,v59085,By Proxy,2017-07-02,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r141172,https://vndb.org/v59085,https://olivebug.itch.io/by-proxy,exact_title_unique_vn,2026-07-13
44615,Starry Dreams [Slice of Life / LGBT] [Free],Starry Dreams,https://lemmasoft.renai.us/forums/viewtopic.php?t=44615,Mikomi,Slice of Life; LGBT; Free,r52793,Starry Dreams,v20697,Starry Dreams,2017-06-26,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r52793,https://vndb.org/v20697,https://mikomikisomi.itch.io/starry-dreams,exact_title_unique_vn,2026-07-13
44612,Keynote [GxB] [Free],Keynote,https://lemmasoft.renai.us/forums/viewtopic.php?t=44612,niannn,GxB; Free,r59383,Keynote,v24184,Keynote,2017-06-26,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r59383,https://vndb.org/v24184,https://niannn.itch.io/keynote,exact_title_unique_vn,2026-07-13
36993,30 Kilowatt Hours Left [GameJolt GDC Jam 2016][Free][Voiced],30 Kilowatt Hours Left,https://lemmasoft.renai.us/forums/viewtopic.php?t=36993,Kokoro Hane,GameJolt GDC Jam 2016; Free; Voiced,r87419,30 Kilowatt Hours Left,v33977,30 Kilowatt Hours Left,2017-06-19,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r87419,https://vndb.org/v33977,https://tofu-sheets-visual.itch.io/30-kilowatt-hours-left,exact_title_unique_vn,2026-07-13
44252,Chemical Alarm [Fan Novel][Unofficial spin-off][Short][Free],Chemical Alarm,https://lemmasoft.renai.us/forums/viewtopic.php?t=44252,team_spieluhr,Fan Novel; Unofficial spin-off; Short; Free,r56891,Chemical Alarm,v21311,Himicheskij perepoloh,2017-06-05,win; lin,en,,unknown,https://vndb.org/r56891,https://vndb.org/v21311,https://team-spieluhr.itch.io/chemical-alarm,exact_title_unique_vn,2026-07-13
41017,"Once on a windswept night [yurijam, GxG, free]",Once on a windswept night,https://lemmasoft.renai.us/forums/viewtopic.php?t=41017,ebi-hime,yurijam; GxG; free,r120138,Once on a Windswept Night,v20204,Once on a Windswept Night,2024-03-04,win; lin; mac,en; uk,Ren'Py,.rpy/.rpyc,https://vndb.org/r120138,https://vndb.org/v20204,https://ebihime.itch.io/windswept,exact_title_unique_vn,2026-07-13
43881,Our Home. [NaNoRenO2017][FREE][GxG][Drama][5-StudioCollab],Our Home.,https://lemmasoft.renai.us/forums/viewtopic.php?t=43881,txqina,NaNoRenO2017; FREE; GxG; Drama; 5-StudioCollab,r51185,Our Home.,v21088,Our Home.,2017-04-03,win; lin; mac,en,,unknown,https://vndb.org/r51185,https://vndb.org/v21088,https://watercress-studios.itch.io/our-home,exact_title_unique_vn,2026-07-13
43900,Eyas [Free][Animals][Short],Eyas,https://lemmasoft.renai.us/forums/viewtopic.php?t=43900,Godline,Free; Animals; Short,r141137,Eyas,v59058,Eyas,2017-05-08,win; lin; mac,en,TyranoScript,unknown,https://vndb.org/r141137,https://vndb.org/v59058,https://bluebirdplays.itch.io/eyas,exact_title_unique_vn,2026-07-13
43712,.help [Free] [Chatroom Sim] [Ludum Dare],.help,https://lemmasoft.renai.us/forums/viewtopic.php?t=43712,Zelan,Free; Chatroom Sim; Ludum Dare,r58600,.help,v23764,.help,2018-01-01,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r58600,https://vndb.org/v23764,https://mikomigames.itch.io/help,exact_title_unique_vn,2026-07-13
43759,Blossoms Bloom Brightest [Sci-fi][GxG][Free],Blossoms Bloom Brightest,https://lemmasoft.renai.us/forums/viewtopic.php?t=43759,gamerbum,Sci-fi; GxG; Free,r51209,Blossoms Bloom Brightest,v20837,Blossoms Bloom Brightest,2017-04-09,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r51209,https://vndb.org/v20837,https://gamerbum.itch.io/blossoms-bloom-brightest,exact_title_unique_vn,2026-07-13
43503,"Succubi Don't Do Housework [VN, Fantasy, RomCom, FxF][Free]",Succubi Don't Do Housework,https://lemmasoft.renai.us/forums/viewtopic.php?t=43503,mabsart,VN; Fantasy; RomCom; FxF; Free,r51199,Succubi Don't Do Housework,v21093,Succubi Don't Do Housework,2017-04-06,win; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r51199,https://vndb.org/v21093,https://mabsart.itch.io/sddhw,exact_title_unique_vn,2026-07-13
42505,Pastel Rain[GxB][Romance][School Life][Drama][Free],Pastel Rain,https://lemmasoft.renai.us/forums/viewtopic.php?t=42505,Zelan,GxB; Romance; School Life; Drama; Free,r50414,Pastel Rain,v20798,Pastel Rain,2017-02-14,win; lin; mac; and,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r50414,https://vndb.org/v20798,https://sayumi101.itch.io/pastel-rain,exact_title_unique_vn,2026-07-13
42864,Cinderella's Spark [Visual Novel] [Fantasy] [Free],Cinderella's Spark,https://lemmasoft.renai.us/forums/viewtopic.php?t=42864,jellybi,Visual Novel; Fantasy; Free,r76921,Cinderella's Spark,v29809,Cinderella's Spark,2017-02-26,win; mac,en,TyranoScript,unknown,https://vndb.org/r76921,https://vndb.org/v29809,https://dazzleberrygames.itch.io/cinderellas-spark,exact_title_unique_vn,2026-07-13
43235,White Worm [Kinetic][Horror][Free],White Worm,https://lemmasoft.renai.us/forums/viewtopic.php?t=43235,fullmontis,Kinetic; Horror; Free,r60015,White Worm,v23271,White Worm,2018-06-24,win; lin; mac,en; fr; it,Ren'Py,.rpy/.rpyc,https://vndb.org/r60015,https://vndb.org/v23271,https://fullmontis.itch.io/white-worm,exact_title_unique_vn,2026-07-13
37317,"Children of the Gate [KN, Fantasy, Free]",Children of the Gate,https://lemmasoft.renai.us/forums/viewtopic.php?t=37317,Amiralo,KN; Fantasy; Free,r46725,Children of the Gate,v19580,Children of the Gate,2016-02-27,win; lin; mac,en,Ren'Py,.rpy/.rpyc,https://vndb.org/r46725,https://vndb.org/v19580,https://caitsidhe.itch.io/children-of-the-gate,exact_title_unique_vn,2026-07-13
